n_snp,diff_norm,ref_norm,rel_diff
1,0.5305485129356384,108.21492767333984,0.00490272945094197
0,0.11259718239307404,113.85746765136719,0.0009889310267978894
0,0.07935456931591034,111.96085357666016,0.0007087706710057893
1,0.23266299068927765,113.4168701171875,0.0020513966788968836
0,0.07880839705467224,112.46397399902344,0.0007007434848012445
0,0.05284528806805611,114.85438537597656,0.0004601068378457359
1,0.7438403367996216,108.2784652709961,0.006869697819764625
0,0.08131164312362671,109.50780487060547,0.0007425191585175561
1,0.1632503718137741,107.70223236083984,0.0015157566211518134
1,0.2582502067089081,107.22318267822266,0.0024085295759585716
0,0.07994682341814041,109.4745101928711,0.0007302779731765038
0,0.10976345092058182,113.74849700927734,0.0009649661648859369
0,0.06769189983606339,107.73500061035156,0.0006283185543469455
0,0.11640002578496933,103.16095733642578,0.0011283340983873253
0,0.06997715681791306,91.66702270507812,0.0007633842002598007
2,0.2479132115840912,110.70919799804688,0.0022393190093244544
1,0.1273437887430191,97.61190795898438,0.001304592763380138
0,0.08045601844787598,113.76700592041016,0.0007071999284587124
1,0.326014906167984,106.82775115966797,0.003051781045926094
0,0.07162212580442429,109.93722534179688,0.0006514820215059073
1,0.14816470444202423,112.67179107666016,0.0013150115306254007
1,0.10876928269863129,110.5994873046875,0.0009834519612101434
0,0.09429199248552322,97.33602905273438,0.0009687265178491927
0,0.1812330037355423,116.6605224609375,0.0015535075611908577
0,0.05416456609964371,117.7179183959961,0.0004601216776314148
0,0.05810122936964035,111.66069793701172,0.0005203373294551276
1,0.3994271457195282,84.97490692138672,0.00470053054708318
0,0.08143281936645508,108.42253875732422,0.0007510691070306088
1,0.39914658665657043,109.96560668945312,0.003629740231268627
1,0.4592032730579376,117.18777465820312,0.003918525412717131
0,0.06807073205709457,113.05767059326172,0.0006020885774481153
1,0.10446101427078247,116.16283416748047,0.0008992636501979056
0,0.10934362560510635,110.23258972167969,0.0009919355599027672
2,0.3579885959625244,112.66919708251953,0.003177342212710823
